data,event-type,id,key,name,probable-cause,severity,task,text,container,host,level,neid,process,service,system,time,timezone,type,userid
"{""specific_problem"":""PoolType=DFED:PoolId=124:PoolMemberId=0:Resource_type=diamIndividualLink:diamType=Rf:diamAppInstId=0:diamRemoteIndex=1:linkDown"",""additional_info"":""Local IP address: 10.97.235.147 Remote FQDN: 10.239.88.101 Remote IP address and port: 10.239.88.101:3868   ""}",equipmentAlarm,160610,75bcf57123bddda74686cbdffe2c1a944ce026d8d7dd2c25e9a0df22d8bca3d3,diamLinkDown,equipmentMalfunction,minor,notify,Diameter Link Down,e4e35dd4219f,mkt-ntas1-ref-dtd-0,error,409395,dtd.elf,dtd,mkt-ntas1-ref,2021-02-22T12:08:17.557973845Z,CET,alarm,
"{""specific_problem"":""PoolType=DFED:PoolId=124:PoolMemberId=0:Resource_type=diamMultiDestinationLink:diamType=Rf:diamAppInstId=0:diamFQDNStr=10.239.88.100;:diamRemotePort=3868:linkDown"",""additional_info"":""Maximum number of connections for the FQDN: 1  Number of active connections of the FQDN: 0  Number of available connections of the FQDN: 0  Number of connections of all FQDNs: 0  ""}",equipmentAlarm,160610,f4fefa4a75aa19cc00232b2adeba8871516421f1279fa398936ba214f6455fdf,diamLinkDown,equipmentMalfunction,major,notify,Diameter Link Down,e4e35dd4219f,mkt-ntas1-ref-dtd-0,critical,409395,dtd.elf,dtd,mkt-ntas1-ref,2021-02-22T12:08:17.536960846Z,CET,alarm,
"{""specific_problem"":""PoolType=DFED:PoolId=124:PoolMemberId=0:Resource_type=diamIndividualLink:diamType=Rf:diamAppInstId=0:diamRemoteIndex=0:linkDown"",""additional_info"":""Local IP address: 10.97.235.147 Remote FQDN: 10.239.88.100 Remote IP address and port: 10.239.88.100:3868   ""}",equipmentAlarm,160610,6861e337165f5bea93cdc686866616d0f7f6d692c248ba02faee1c760a89aa3a,diamLinkDown,equipmentMalfunction,minor,notify,Diameter Link Down,e4e35dd4219f,mkt-ntas1-ref-dtd-0,error,409395,dtd.elf,dtd,mkt-ntas1-ref,2021-02-22T12:08:17.515296140Z,CET,alarm,
"{""specific_problem"":""Machine=UNKNOWN:RCC_Virt_Machine=VirtualMachine_UNKNOWN:Process=shdbproxy:Resource_type=diamFQDN:diamType=Sh:diamAppInstId=0:diamFQDNStr=dtd-dispatcher-0.sh.dtd.mkt-ntas1-ref.local:dnsQueryFail"",""additional_info"":""SRV query fails.""}",processingErrorAlarm,160616,a5f3b5123434d556800091d51465514723aa6c728c008ec2a528996d1a0b3de6,fqdnError,softwareError,cleared,notify,DNS Query Error,0d9779570141,mkt-ntas1-ref-spfe-1,notice,409395,shdbproxy,spfe,mkt-ntas1-ref,2021-02-22T12:08:17.514486778Z,CET,alarm,
"{""specific_problem"":""Machine=UNKNOWN:RCC_Virt_Machine=VirtualMachine_UNKNOWN:Process=shdbproxy:Resource_type=diamFQDN:diamType=Sh:diamAppInstId=0:diamFQDNStr=dtd-dispatcher-0.sh.dtd.mkt-ntas1-ref.local:dnsQueryFail"",""additional_info"":""SRV query fails.""}",processingErrorAlarm,160616,dbe089f46b875c780995d2eace6bb010984d5cb10d7f4a614c5045407216b56d,fqdnError,softwareError,cleared,notify,DNS Query Error,bdf0f1befaf1,mkt-ntas1-ref-spfe-0,notice,409395,shdbproxy,spfe,mkt-ntas1-ref,2021-02-22T12:08:16.991549828Z,CET,alarm,
"{""PPI"":""03""}",processingErrorAlarm,160064,6226f4f1d94bcc8317a71d2bd3886677f2845cb603f10245e9d0a9877db8cef7,assoc_param_failure,applicationSubsystemFailure,cleared,notify,ASSOCIATION PARAMETER FAILURE,e75fa5184255,mkt-ntas1-ref-oam-1,notice,409395,lnx-m3ua-s3cman-d(24132),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:08:11.706806806Z,CET,alarm,
"{""ssn"":""93"",""network_ind"":""0c"",""sp_code"":""00000401"",""reason"":""01""}",equipmentAlarm,160132,c321a0483e99644470d48195e1ab67a7385e609313e88a5418977e0d08deea9e,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.858010442Z,CET,alarm,
"{""ssn"":""92"",""network_ind"":""0c"",""sp_code"":""00000401"",""reason"":""01""}",equipmentAlarm,160132,8f139744d2aff47451442d4d2fe99e6af72bc90a64292b9e9987477ef76f6d1d,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.832539449Z,CET,alarm,
"{""ssn"":""11"",""network_ind"":""0c"",""sp_code"":""00000401"",""reason"":""01""}",equipmentAlarm,160132,b1c1ba261d2aade59b91ea2fcb903f6cc72eb8ab5b89e7ee00c4ba3bd9b5aaa9,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.808405559Z,CET,alarm,
"{""ssn"":""0c"",""network_ind"":""0c"",""sp_code"":""00000401"",""reason"":""01""}",equipmentAlarm,160132,d75d238623d323375906120f5a353bec0ce42cb4f74c5537dcdce54c62669301,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.782933173Z,CET,alarm,
"{""ssn"":""08"",""network_ind"":""0c"",""sp_code"":""00000401"",""reason"":""01""}",equipmentAlarm,160132,e244b6c620c07410df8fe798d78c7c4e3779f20de5178d3834ffc434c93b7e71,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.759239475Z,CET,alarm,
"{""ssn"":""07"",""network_ind"":""0c"",""sp_code"":""00000401"",""reason"":""01""}",equipmentAlarm,160132,16c16a005faf86e45849dcd0f6696556bd771b9f38a50dede51f3362b5b0ef7c,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.734460694Z,CET,alarm,
"{""ssn"":""06"",""network_ind"":""0c"",""sp_code"":""00000401"",""reason"":""01""}",equipmentAlarm,160132,a3b987f8481051be559f4768dc84efe4528bc4bfc0a61831057f7fd5f589456f,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.709845847Z,CET,alarm,
"{""ssn"":""93"",""network_ind"":""0c"",""sp_code"":""000004c6"",""reason"":""03""}",equipmentAlarm,160132,f7af315f1ce993d9f566edef6d9c096a3b3bf3657a054caa303a80a5b1db5bbd,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.661432706Z,CET,alarm,
"{""ssn"":""92"",""network_ind"":""0c"",""sp_code"":""000004c6"",""reason"":""03""}",equipmentAlarm,160132,24f4e4e5cdd4626f91b99f72ae81480b75689f6a65941f91ec04cf94fcd02a74,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.637531025Z,CET,alarm,
"{""ssn"":""11"",""network_ind"":""0c"",""sp_code"":""000004c6"",""reason"":""03""}",equipmentAlarm,160132,24f089c962f80e18abdf4d9220d95c50a693b56e7be9fa244c552bf10cae4751,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.613252907Z,CET,alarm,
"{""ssn"":""0c"",""network_ind"":""0c"",""sp_code"":""000004c6"",""reason"":""03""}",equipmentAlarm,160132,a2ad353f082c5aabfd7b09f8fc2f5b33d4b139fddf95334efad26e6ea8044327,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.586656962Z,CET,alarm,
"{""ssn"":""08"",""network_ind"":""0c"",""sp_code"":""000004c6"",""reason"":""03""}",equipmentAlarm,160132,6d0ca628a4755f8a04068a70840be0560a55ce1be85d8f0dd471ad87ada07175,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.562720836Z,CET,alarm,
"{""PPI"":""03""}",processingErrorAlarm,160064,6226f4f1d94bcc8317a71d2bd3886677f2845cb603f10245e9d0a9877db8cef7,assoc_param_failure,applicationSubsystemFailure,warning,notify,ASSOCIATION PARAMETER FAILURE,e75fa5184255,mkt-ntas1-ref-oam-1,warning,409395,lnx-m3ua-s3cman-d(24132),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.551278927Z,CET,alarm,
"{""ssn"":""07"",""network_ind"":""0c"",""sp_code"":""000004c6"",""reason"":""03""}",equipmentAlarm,160132,7d9ea69d78e327e42d1acf2592734c3f46f63ddaf1b83169e4e88ebc28b494b5,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.529067287Z,CET,alarm,
"{""ssn"":""06"",""network_ind"":""0c"",""sp_code"":""000004c6"",""reason"":""03""}",equipmentAlarm,160132,4e14ced4761c0fd8651a0ade7aa076d64350c32fdc41fd49e365464490c7e2c6,sccp_subsystem_prohibited,equipmentFailure,minor,notify,SCCP SUBSYSTEM PROHIBITED,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-sccp-smnpro-d(24096),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.504977231Z,CET,alarm,
"{""SP_CODE"":""00000401"",""NETWORK_IND"":""0c"",""SP_TYPE"":""04""}",communicationsAlarm,160102,7b685206b5a3cfbe670342ecda45041fe2ea260c6c17ab1c400194d08bfabf70,route_set_unavailable,routingFailure,minor,notify,ROUTE SET UNAVAILABLE,e75fa5184255,mkt-ntas1-ref-oam-1,error,409395,lnx-m3ua-ccdesm-d(24097),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.461618327Z,CET,alarm,
"{""link_set_nr"":""0010"",""nr_of_links"":""01"",""sp_code"":""00000401"",""network_ind"":""0c""}",equipmentAlarm,160107,6c7e76ce32381118c9f092876bc2c6ee6c86226ac932c8052c4f9e1b9a202ddc,link_set_unavailable,linkFailure,critical,notify,LINK SET UNAVAILABLE,e75fa5184255,mkt-ntas1-ref-oam-1,alert,409395,lnx-m3ua-ccnetm-d(24116),ss7-mgmt,mkt-ntas1-ref,2021-02-22T12:07:56.453156216Z,CET,alarm,
"{""died_container_id"":""3d7a455c06ad"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-smd-dispatcher-1-6df5f4f9c6-5zpms""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,949ed646afc1,mkt-ntas1-ref-smd-1,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:07:46.709540Z,CEST,alarm,
"{""died_container_id"":""8f72508196a8"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-http-dispatcher-1-6665775c4-q4q8z""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,84a854fb3d6e,mkt-ntas1-ref-http-1,warning,409395,mrwolfe(30),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:07:44.209394Z,CEST,alarm,
"{""died_container_id"":""677623cc45f8"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-smd-dispatcher-0-7d49dbcd6c-pzj96""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,0f4a288dd81c,mkt-ntas1-ref-smd-0,warning,409395,mrwolfe(30),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:07:41.275913Z,CEST,alarm,
"{""died_container_id"":""3a0668814045"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-http-dispatcher-0-85d6fb7895-tccqp""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,9a1399c8063b,mkt-ntas1-ref-http-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:07:29.150510Z,CEST,alarm,
"{""died_container_id"":""98f559e414ff"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-dtd-dispatcher-1-585fd585b9-sr87f""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,e4c3fc42c012,mkt-ntas1-ref-dtd-1,warning,409395,mrwolfe(30),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:07:15.558494Z,CEST,alarm,
"{""died_container_id"":""c5a932079379"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-dtd-dispatcher-0-c5cd6fb8c-qsp7f""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,8802c1c894c8,mkt-ntas1-ref-dtd-0,warning,409395,mrwolfe(29),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:07:10.280565Z,CEST,alarm,
"{""died_container_id"":""1d1be15ea6a7"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-cptd-dispatcher-1-7978bd66cc-hc88b""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,58f677a5c718,mkt-ntas1-ref-cptd-1,warning,409395,mrwolfe(26),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:06:52.199266Z,CEST,alarm,
"{""died_container_id"":""8a0a3027a4bd"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-dns-proxy-0-67dddd655d-2kc8n""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,c35ce58f3f59,mkt-ntas1-ref-admintd-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:06:49.780153Z,CEST,alarm,
"{""died_container_id"":""b116d90c730f"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-dns-proxy-1-7c9b79f6c4-g9k26""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,4d34e891f024,mkt-ntas1-ref-admintd-1,warning,409395,mrwolfe(34),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:06:48.184865Z,CEST,alarm,
"{""died_container_id"":""243d7e59c0f2"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-admin-proxy-1-65cf7f98dd-jlhnb""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,4d34e891f024,mkt-ntas1-ref-admintd-1,warning,409395,mrwolfe(34),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:06:47.473554Z,CEST,alarm,
"{""died_container_id"":""6d2bb0a2828c"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-cptd-dispatcher-0-78b64ff4d9-bs5x7""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,acdc478f7628,mkt-ntas1-ref-cptd-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:06:39.028459Z,CEST,alarm,
"{""died_container_id"":""600625130ebe"",""died_container_name"":""firewall-init"",""died_container_pod_name"":""td-mkt-ntas1-ref-admin-proxy-0-6ffc457797-k68s5""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,c35ce58f3f59,mkt-ntas1-ref-admintd-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:05:52.579290Z,CEST,alarm,
"{""died_container_id"":""159093fd8d6c"",""died_container_name"":""POD"",""died_container_pod_name"":""td-mkt-ntas1-ref-admin-proxy-0-677644dfd-xbqjb""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,c35ce58f3f59,mkt-ntas1-ref-admintd-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:05:43.172400Z,CEST,alarm,
"{""died_container_id"":""b5d22b32f94e"",""died_container_name"":""ipsec"",""died_container_pod_name"":""td-mkt-ntas1-ref-admin-proxy-0-677644dfd-xbqjb""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,c35ce58f3f59,mkt-ntas1-ref-admintd-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:05:40.669754Z,CEST,alarm,
"{""died_container_id"":""9c04f80a8774"",""died_container_name"":""httplb"",""died_container_pod_name"":""td-mkt-ntas1-ref-admin-proxy-0-677644dfd-xbqjb""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,c35ce58f3f59,mkt-ntas1-ref-admintd-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:05:38.672667Z,CEST,alarm,
"{""died_container_id"":""6cbafed0c188"",""died_container_name"":""http-proxy"",""died_container_pod_name"":""td-mkt-ntas1-ref-admin-proxy-0-677644dfd-xbqjb""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,c35ce58f3f59,mkt-ntas1-ref-admintd-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:05:36.463161Z,CEST,alarm,
"{""died_container_id"":""08459485e388"",""died_container_name"":""sshproxy"",""died_container_pod_name"":""td-mkt-ntas1-ref-admin-proxy-0-677644dfd-xbqjb""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,c35ce58f3f59,mkt-ntas1-ref-admintd-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:05:34.245402Z,CEST,alarm,
"{""died_container_id"":""d8d4a1384030"",""died_container_name"":""firewall-controller"",""died_container_pod_name"":""td-mkt-ntas1-ref-admin-proxy-0-677644dfd-xbqjb""}",processingErrorAlarm,160336,3d1a282c9549bb2ad04492f807a55e23835ae992ead8cb7d5b08e243b9a30223,container_died,softwareError,warning,notify,Container died,c35ce58f3f59,mkt-ntas1-ref-admintd-0,warning,409395,mrwolfe(32),service-data-cleaner,mkt-ntas1-ref,2021-02-22T12:05:31.766370Z,CEST,alarm,
"{""specific_problem"":""Container=0d9779570141:Process=sbl.elf:SrcId=SBL-CM-TABLE:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [Mandatory Table].""}",equipmentAlarm,160682,232f97fa80859c8f01e7cf519d2cdd83a87b43607bd55639418c0ed1ad88de6b,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,0d9779570141,mkt-ntas1-ref-spfe-1,notice,409395,sbl.elf,spfe,mkt-ntas1-ref,2021-02-22T12:05:25.704569884Z,CET,alarm,
"{""extra_info"":""orchestration configuration"",""source"":""ORCH""}",processingErrorAlarm,160286,05b410320d2bc50e254658669e25e489e5c64ec6491851c36b30aebd8efa0af9,invalid_configuration,configurationOrCustomizationError,cleared,notify,INVALID CONFIGURATION,51d52e200930,mkt-ntas1-ref-see-1,notice,409395,see,tassee,mkt-ntas1-ref,2021-02-22T12:05:25.427000000Z,Europe/Skopje,alarm,
"{""specific_problem"":""Container=bdf0f1befaf1:Process=sbl.elf:SrcId=SBL-CM-TABLE:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [Mandatory Table].""}",equipmentAlarm,160682,8d0fe608cce8d434f88f2bb7bf28e683d6242bac642f2b37f84ef11dddf67fda,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,bdf0f1befaf1,mkt-ntas1-ref-spfe-0,notice,409395,sbl.elf,spfe,mkt-ntas1-ref,2021-02-22T12:05:23.716541413Z,CET,alarm,
"{""server_name"": ""HTTP forward proxy 6cbafed0c188"", ""reason"": ""No LB config found according to IP addresses!""}",communicationsAlarm,160337,b886a08b38ecd6e54cbc93b4b770f6e372fda156e720f1dd4c758f7022212096,server_can_not_listen,connectionEstablishmentError,cleared,notify,Server can not listen,6cbafed0c188,mkt-ntas1-ref-admintd-0,notice,409395,squid_configurator,service,mkt-ntas1-ref,2021-02-22T12:05:21.118054000Z,Europe/Skopje,alarm,
"{""specific_problem"":""Container=bdf0f1befaf1:Process=dbgw:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [failure to obtain cts-parameter-record].""}",equipmentAlarm,160682,c1ec7dfd2980628ad17f8571f4aecc885c4bb11c2e14789cbdc54341fe6e6ef5,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,bdf0f1befaf1,mkt-ntas1-ref-spfe-0,notice,409395,dbgw,spfe,mkt-ntas1-ref,2021-02-22T12:05:20.906325455Z,CET,alarm,
"{""specific_problem"":""Container=0d9779570141:Process=dbgw:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [failure to obtain cts-parameter-record].""}",equipmentAlarm,160682,e021f6ef7e73201af1529156dbf96fa5de9d53b03b1400925aeab28fc4bb8d8d,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,0d9779570141,mkt-ntas1-ref-spfe-1,notice,409395,dbgw,spfe,mkt-ntas1-ref,2021-02-22T12:05:20.831435002Z,CET,alarm,
"{""specific_problem"":""Container=bdf0f1befaf1:Process=ASDAappl:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [failure to obtain cts-parameter-record].""}",equipmentAlarm,160682,2b1cdfd47cc63d7d1b4e2f5b256fc15e46ae1f922e2aa2ebedc8b7f84edafe8b,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,bdf0f1befaf1,mkt-ntas1-ref-spfe-0,notice,409395,ASDAappl,spfe,mkt-ntas1-ref,2021-02-22T12:05:20.793773029Z,CET,alarm,
"{""specific_problem"":""Container=0d9779570141:Process=rpgwmon:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [Mandatory data not found in CM database].""}",equipmentAlarm,160682,12a9efd85e6db4df4ca697093c01be05ee65ac09dc963119321716a0c401aa14,criticalInitResourceNotAvailable,linkFailure,indeterminate,notify,One or more critical resource(s) are not available during the container initialization.,0d9779570141,mkt-ntas1-ref-spfe-1,notice,409395,rpgwmon,spfe,mkt-ntas1-ref,2021-02-22T12:05:20.518298127Z,CET,alarm,
"{""specific_problem"":""Container=bdf0f1befaf1:Process=LDAPproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [missing mandatory CM data].""}",equipmentAlarm,160682,a1a21f887c0172047d1e01f8c52c13484a63e64bc7b898fd4bde0f1d9a30bba0,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,bdf0f1befaf1,mkt-ntas1-ref-spfe-0,notice,409395,LDAPproxy,spfe,mkt-ntas1-ref,2021-02-22T12:05:20.464075887Z,CET,alarm,
"{""specific_problem"":""Container=0d9779570141:Process=LDAPproxy:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [missing mandatory CM data].""}",equipmentAlarm,160682,71149246f55a2ae3764d6ddf7fa871c86bad0c415bd21df4af36acd93a48ec85,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,0d9779570141,mkt-ntas1-ref-spfe-1,notice,409395,LDAPproxy,spfe,mkt-ntas1-ref,2021-02-22T12:05:20.207295984Z,CET,alarm,
"{""specific_problem"":""Machine=UNKNOWN:RCC_Virt_Machine=VirtualMachine_UNKNOWN:Process=shdbproxy:Resource_type=diamFQDN:diamType=Sh:diamAppInstId=0:diamFQDNStr=dtd-dispatcher-0.sh.dtd.mkt-ntas1-ref.local:dnsQueryFail"",""additional_info"":""SRV query fails.""}",processingErrorAlarm,160616,a5f3b5123434d556800091d51465514723aa6c728c008ec2a528996d1a0b3de6,fqdnError,softwareError,critical,notify,DNS Query Error,0d9779570141,mkt-ntas1-ref-spfe-1,alert,409395,shdbproxy,spfe,mkt-ntas1-ref,2021-02-22T12:05:20.184482202Z,CET,alarm,
"{""specific_problem"":""Container=0d9779570141:Process=ASDAappl:SrcId=svc:Resource_type=criticalInitResource:resourceUnavailable"",""additional_info"":""The resource is available now for [failure to obtain cts-parameter-record].""}",equipmentAlarm,160682,a1a53ecd55791b8a576c4f6a65235bb7a2850ceb7717bfdcdec4d35e8c98e362,criticalInitResourceNotAvailable,linkFailure,cleared,notify,One or more critical resource(s) are not available during the container initialization.,0d9779570141,mkt-ntas1-ref-spfe-1,notice,409395,ASDAappl,spfe,mkt-ntas1-ref,2021-02-22T12:05:20.182281162Z,CET,alarm,
